psmid|articleid|assetid|counter
cho_binx_1941_0018_002_0000|127|WZOQXC463956466|1
cho_binx_1941_0018_002_0000|126|TWREZV037867655|1
cho_binx_1941_0018_002_0000|125|CZUIHI772946753|1
cho_binx_1941_0018_002_0000|124|FIHKNZ295286715|1
cho_binx_1941_0018_002_0000|123|YKTQSX739155329|1
cho_binx_1941_0018_002_0000|122|UCYFLK983040013|1
cho_binx_1941_0018_002_0000|121|AMWFOP972312620|1
cho_binx_1941_0018_002_0000|120|UFYJJP637924023|1
cho_binx_1941_0018_002_0000|12|YXJOSY142578655|1
cho_binx_1941_0018_002_0000|119|RSHPXD467931940|1
cho_binx_1941_0018_002_0000|118|PCJHYT036368570|1
cho_binx_1941_0018_002_0000|117|WDBBCV101519778|1
cho_binx_1941_0018_002_0000|116|NHGEFE189532926|1
cho_binx_1941_0018_002_0000|115|ODVICR241678148|1
cho_binx_1941_0018_002_0000|114|KFHGRC604567518|1
cho_binx_1941_0018_002_0000|113|ANWAGA623229467|1
cho_binx_1941_0018_002_0000|112|XIQMNQ587729168|1
cho_binx_1941_0018_002_0000|111|QROIFU172873795|1
cho_binx_1941_0018_002_0000|110|DFUBVB437670392|1
cho_binx_1941_0018_002_0000|11|CMKJIR274055483|1
cho_binx_1941_0018_002_0000|109|YHPLYF627025374|1
cho_binx_1941_0018_002_0000|108|IXLLZF604162559|1
cho_binx_1941_0018_002_0000|107|JVGBXO400670000|1
cho_binx_1941_0018_002_0000|106|CHTNRT138063068|1
cho_binx_1941_0018_002_0000|105|TFHXKD961684637|1
cho_binx_1941_0018_002_0000|104|LXVNSX803808986|1
cho_binx_1941_0018_002_0000|103|HXRDRI307710624|1
cho_binx_1941_0018_002_0000|102|IGLXCV344277176|1
cho_binx_1941_0018_002_0000|101|NYQKFO670300774|1
cho_binx_1941_0018_002_0000|100|WHKRAF612590238|1
cho_binx_1941_0018_002_0000|10|UWCQAP185250076|1
cho_binx_1941_0018_002_0000|1|LKPRNF811649716|1
cho_binx_1941_0018_001_0000|99|RWMXCI817639035|1
cho_binx_1941_0018_001_0000|98|JHGSVY387153810|1
cho_binx_1941_0018_001_0000|97|NATMZF256411264|1
cho_binx_1941_0018_001_0000|96|GAFCLM795057772|1
cho_binx_1941_0018_001_0000|95|HIIRFW375069955|1
cho_binx_1941_0018_001_0000|94|JIVIHY297370604|1
cho_binx_1941_0018_001_0000|93|SAGLIQ078625130|1
cho_binx_1941_0018_001_0000|92|NVOVCH890644969|1
cho_binx_1941_0018_001_0000|91|KBGNFT593300566|1
cho_binx_1941_0018_001_0000|90|LGEBAA331881892|1
cho_binx_1941_0018_001_0000|9|EDURMN234754763|1
cho_binx_1941_0018_001_0000|89|SMXASK726903362|1
cho_binx_1941_0018_001_0000|88|AOIBDN623505465|1
cho_binx_1941_0018_001_0000|87|MUCSHO674466855|1
cho_binx_1941_0018_001_0000|86|BHEHXT901925947|1
cho_binx_1941_0018_001_0000|85|FCPXQL668684769|1
cho_binx_1941_0018_001_0000|84|YYXURF022249959|1
cho_binx_1941_0018_001_0000|83|DZGBDP693717279|1
cho_binx_1941_0018_001_0000|82|CNCNLE078475530|1
cho_binx_1941_0018_001_0000|81|WJKYMT280729609|1
cho_binx_1941_0018_001_0000|80|DLACLU918933008|1
cho_binx_1941_0018_001_0000|8|LEYFEP513249299|1
cho_binx_1941_0018_001_0000|79|EZCMUS914954246|1
cho_binx_1941_0018_001_0000|78|JHEMDU288257650|1
cho_binx_1941_0018_001_0000|77|UQKILJ740339024|1
cho_binx_1941_0018_001_0000|76|VHEKZG366312318|1
cho_binx_1931-1932_0008_000_0000|55|DUDZYI508906418|1
cho_binx_1941_0018_001_0000|74|SSMKES480835817|1
cho_binx_1941_0018_001_0000|73|ZYPDJW908651589|1
cho_binx_1941_0018_001_0000|72|YJRICY611166719|1
cho_binx_1941_0018_001_0000|71|VXWRBQ069893811|1
cho_binx_1941_0018_001_0000|70|UEAMOW117204745|1
cho_binx_1941_0018_001_0000|7|JWODRB116682248|1
cho_binx_1941_0018_001_0000|69|IYMGLQ318655465|1
cho_binx_1941_0018_001_0000|68|IRISSJ036475967|1
cho_binx_1941_0018_001_0000|67|CCMCKO054155476|1
cho_binx_1941_0018_001_0000|66|MSORLG483515209|1
cho_binx_1941_0018_001_0000|65|PKMHSF402329236|1
cho_binx_1941_0018_001_0000|64|OQPJZC661354701|1
cho_binx_1941_0018_001_0000|63|DCPPMH662480694|1
cho_binx_1941_0018_001_0000|62|XQCIKD814667550|1
cho_binx_1941_0018_001_0000|61|HWYUAT482544296|1
cho_binx_1941_0018_001_0000|60|HNXDNW868107097|1
cho_binx_1941_0018_001_0000|6|GTKISY104647054|1
cho_binx_1941_0018_001_0000|59|NWWNCD462810801|1
cho_binx_1941_0018_001_0000|58|HFUFLC064355254|1
cho_binx_1941_0018_001_0000|57|DJDNXQ152554973|1
cho_binx_1941_0018_001_0000|56|QGMVWW264252763|1
cho_binx_1941_0018_001_0000|55|CWCZCP184734966|1
cho_binx_1941_0018_001_0000|54|TMJUDU709955675|1
cho_binx_1941_0018_001_0000|53|VUGJHV324809793|1
cho_binx_1941_0018_001_0000|52|EEERXG485160021|1
cho_binx_1941_0018_001_0000|51|PTPAMA956767462|1
cho_binx_1941_0018_001_0000|50|MWRZPE380788237|1
cho_binx_1941_0018_001_0000|5|KTVETN753462570|1
cho_binx_1941_0018_001_0000|49|JEJQMG826854983|1
cho_binx_1941_0018_001_0000|48|ZOEONI317998586|1
cho_binx_1941_0018_001_0000|47|VBCWGJ489643937|1
cho_binx_1941_0018_001_0000|46|PNKUEA464267892|1
cho_binx_1941_0018_001_0000|45|HPMHOC588605572|1
cho_binx_1941_0018_001_0000|44|WBYRWC969212015|1
cho_binx_1941_0018_001_0000|43|YYXPEV889928774|1
cho_binx_1941_0018_001_0000|42|JAYCFD979285165|1
cho_binx_1941_0018_001_0000|41|DHLDEV136630446|1
cho_binx_1941_0018_001_0000|40|BPOBZT720465101|1
cho_binx_1941_0018_001_0000|4|SVICXO197247810|1
cho_binx_1941_0018_001_0000|39|ZKONSP528422067|1
cho_binx_1941_0018_001_0000|38|HWOQDT411987753|1
cho_binx_1941_0018_001_0000|37|QHLMNK842979564|1
cho_binx_1941_0018_001_0000|36|GNLESX852175004|1
cho_binx_1941_0018_001_0000|35|YVMLVZ537763993|1
cho_binx_1941_0018_001_0000|34|ALJWOL015924477|1
cho_binx_1941_0018_001_0000|33|DPJQZS621705624|1
cho_binx_1941_0018_001_0000|32|BWZRDS479872815|1
cho_binx_1941_0018_001_0000|31|IAYFWU818933279|1
cho_binx_1941_0018_001_0000|30|IDFBNC013223484|1
cho_binx_1941_0018_001_0000|3|OTTGIE555996109|1
cho_binx_1941_0018_001_0000|29|XRUCWR682307556|1
cho_binx_1941_0018_001_0000|28|CLVILD232663753|1
cho_binx_1941_0018_001_0000|27|TDTSZI268681603|1
cho_binx_1941_0018_001_0000|26|RPOAHT159178362|1
cho_binx_1941_0018_001_0000|25|CAUOMK739276593|1
cho_binx_1941_0018_001_0000|24|DEZOKA380934768|1
cho_binx_1941_0018_001_0000|23|ZQFVMF436560416|1
cho_binx_1941_0018_001_0000|22|LHSJYP934693997|1
cho_binx_1941_0018_001_0000|21|YSAAXB281527828|1
cho_binx_1941_0018_001_0000|20|KWKHAM859886626|1
cho_binx_1941_0018_001_0000|2|CHWAOL251763192|1
cho_binx_1941_0018_001_0000|14|CFHQYC804007851|1
cho_binx_1931-1932_0008_000_0000|25|UMEPYW441669951|1
cho_binx_1941_0018_001_0000|15|OFWJTC620119965|1
cho_binx_1941_0018_001_0000|16|HXACTQ486366093|1
cho_binx_1927_0003_000_0000|48|QUBRPW594141145|1
cho_binx_1931-1932_0008_000_0000|26|BFINJD543610350|1
cho_binx_1941_0018_001_0000|17|VOGTQU312326929|1
cho_binx_1941_0018_001_0000|18|SXMJSH406193655|1
cho_binx_1931-1932_0008_000_0000|27|OGVKCS599903525|1
cho_binx_1941_0018_001_0000|19|OBENQF064307846|1
cho_book_1943_hailey_000_0000|18|IVNHUM647992848|1
cho_bcrc_1933_0002_000_0000|12|ZDDSGR607278911|1
cho_bcrc_1937_cleeve_001_0000|57|YZZWES973728357|1
cho_bcrc_1938_0000_001_0000|56|HBMUZE445901794|1
cho_bcrc_1945_0001_000_0000|52|YCLMFJ566315120|1
cho_binx_1927_0003_000_0000|49|GFJPDE061850110|1
cho_binx_1931-1932_0008_000_0000|28|CUFUFT115005906|1
cho_binx_1931-1932_0008_000_0000|29|SRTRLZ883873765|1
cho_binx_1927_0003_000_0000|5|BQCQVJ944785438|1
cho_binx_1931-1932_0008_000_0000|3|PWSKNE805488054|1
cho_binx_1931-1932_0008_000_0000|30|UEZOQK528035140|1
cho_bcrc_1945_0001_000_0000|53|OZKCTK423199719|1
cho_binx_1927_0003_000_0000|50|LJTEWT749488423|1
cho_binx_1931-1932_0008_000_0000|31|SCMDSK081232340|1
cho_binx_1931-1932_0008_000_0000|32|SBJPIL365446909|1
cho_binx_1927_0003_000_0000|51|NXZPGL803959024|1
cho_binx_1931-1932_0008_000_0000|33|ZYQIKB828448536|1
cho_binx_1931-1932_0008_000_0000|34|MUEWQZ366171484|1
cho_bcrc_1938_0000_001_0000|57|GNRUGB677706607|1
cho_bcrc_1945_0001_000_0000|54|WWKCFP694148908|1
cho_binx_1927_0003_000_0000|52|VFMQNW949714210|1
cho_binx_1931-1932_0008_000_0000|35|FGNCWN703965945|1
cho_binx_1931-1932_0008_000_0000|36|YUTTNE458597558|1
cho_binx_1927_0003_000_0000|53|RMNYFE477418738|1
cho_binx_1931-1932_0008_000_0000|37|HPAQLB538270223|1
cho_binx_1931-1932_0008_000_0000|38|VTFGBV884635675|1
cho_bcrc_1945_0001_000_0000|55|OEZLRC281654234|1
cho_binx_1927_0003_000_0000|54|FXANLB201151188|1
cho_binx_1931-1932_0008_000_0000|39|XWCZCS312992216|1
cho_binx_1931-1932_0008_000_0000|4|MVDWJQ648422978|1
cho_binx_1927_0003_000_0000|55|XZQDBK717860858|1
cho_binx_1931-1932_0008_000_0000|40|RJSQDT138052857|1
cho_binx_1931-1932_0008_000_0000|41|GNGRNN783670299|1
cho_bcrc_1933_0004_000_0000|4|SPLCHP467318289|1
cho_bcrc_1938_0000_001_0000|58|AUPFPT767537581|1
cho_bcrc_1945_0001_000_0000|6|XNUMLT148547562|1
cho_binx_1927_0003_000_0000|56|UTUSLX663134131|1
cho_binx_1931-1932_0008_000_0000|42|PSRJOU639063902|1
cho_binx_1931-1932_0008_000_0000|43|FPDFLE087307077|1
cho_binx_1927_0003_000_0000|57|CKFQLM347855930|1
cho_binx_1931-1932_0008_000_0000|44|PXZRAG122518801|1
cho_binx_1931-1932_0008_000_0000|45|NFRALS654899365|1
cho_bcrc_1945_0001_000_0000|7|BKJEZU777007592|1
cho_binx_1927_0003_000_0000|58|SZXJTJ026165147|1
cho_binx_1931-1932_0008_000_0000|46|DTZRMX791703205|1
cho_binx_1931-1932_0008_000_0000|47|YJUCDU817728014|1
cho_binx_1927_0003_000_0000|59|IBPFSC072716360|1
cho_binx_1931-1932_0008_000_0000|48|VTMOZH303197341|1
cho_binx_1931-1932_0008_000_0000|49|DRSDBR024535557|1
cho_bcrc_1937_cleeve_001_0000|58|DGIELS933842901|1
cho_bcrc_1945_0001_000_0000|8|GKZPTZ976640925|1
cho_binx_1927_0003_000_0000|6|FCUVXP670487465|1
cho_binx_1931-1932_0008_000_0000|5|RPXEAM403544779|1
cho_binx_1931-1932_0008_000_0000|50|TPYUMD161679762|1
cho_binx_1927_0003_000_0000|60|BKNIPP892919957|1
cho_binx_1931-1932_0008_000_0000|51|JKUCDH113962213|1
cho_binx_1931-1932_0008_000_0000|52|RGDAKE862243513|1
cho_bcrc_1938_0000_001_0000|59|GTSNYS440948277|1
cho_binx_1927_0003_000_0000|61|IKFLVJ914149764|1
cho_binx_1931-1932_0008_000_0000|53|UPPXAX145708312|1
cho_binx_1931-1932_0008_000_0000|54|ZSCKJA045914665|1
cho_bcrc_1945_0001_000_0000|9|PLRLII796675812|1
cho_binx_1927_0003_000_0000|62|CCFOLA113862734|1
cho_binx_1931-1932_0008_000_0000|56|LBDBPB728894617|1
cho_bcrc_1933_0002_000_0000|9|DWEEMV889250290|1
cho_bcrc_1933_0004_000_0000|5|UBEOTA869806869|1
cho_bcrc_1937_cleeve_001_0000|6|WNGDSZ517095365|1
cho_bcrc_1945_0002_000_0000|1|BWWIFP329469849|1
cho_binx_1927_0003_000_0000|63|RJHQIU253996242|1
cho_binx_1931-1932_0008_000_0000|57|PCUQBV102662011|1
cho_binx_1931-1932_0008_000_0000|58|ESDEIO754401645|1
cho_binx_1927_0003_000_0000|64|RXFKMD266888181|1
cho_binx_1931-1932_0008_000_0000|59|OUFFLH541241700|1
cho_binx_1931-1932_0008_000_0000|6|WKYLRW174560661|1
cho_bcrc_1938_0000_001_0000|6|MDGIAC623077926|1
cho_binx_1927_0003_000_0000|65|DMNKKS484247859|1
cho_binx_1931-1932_0008_000_0000|60|HASWJH711310604|1
cho_binx_1931-1932_0008_000_0000|61|IYFZUI627000963|1
cho_binx_1927_0003_000_0000|66|HLNTPF713444558|1
cho_binx_1931-1932_0008_000_0000|62|QPCRSR179369015|1
cho_binx_1931-1932_0008_000_0000|63|JMIQMN369792093|1
cho_bcrc_1938_0000_001_0000|60|BVFWQH358768488|1
cho_bcrc_1945_0002_000_0000|11|DDIOKD547389012|1
cho_binx_1927_0003_000_0000|67|JXIMJB771108658|1
cho_binx_1931-1932_0008_000_0000|64|IZNGJC506434454|1
cho_binx_1931-1932_0008_000_0000|65|APTNHG576678983|1
cho_binx_1927_0003_000_0000|68|UWVXZI154642447|1
cho_binx_1931-1932_0008_000_0000|66|GQBOJC495749529|1
cho_binx_1931-1932_0008_000_0000|67|SPYXSI058103528|1
cho_bcrc_1945_0002_000_0000|12|AYXIIN179710462|1
cho_binx_1927_0003_000_0000|69|BZICWR595876198|1
cho_binx_1931-1932_0008_000_0000|68|READLF740331126|1
cho_binx_1931-1932_0008_000_0000|69|ITBYCE647334633|1
cho_binx_1927_0003_000_0000|7|UOQIFW018880416|1
cho_binx_1931-1932_0008_000_0000|7|JOYNZB437231311|1
cho_binx_1931-1932_0008_000_0000|70|EUHTPE527313566|1
cho_bcrc_1937_cleeve_001_0000|7|JNJAUR603087883|1
cho_bcrc_1938_0000_001_0000|61|GMTHHE412460489|1
cho_bcrc_1945_0002_000_0000|13|NFAXGQ319691932|1
cho_binx_1927_0003_000_0000|70|RIKHZE487653313|1
cho_binx_1931-1932_0008_000_0000|71|EMQIBV704101921|1
cho_binx_1931-1932_0008_000_0000|72|BSKSZR319793728|1
cho_binx_1927_0003_000_0000|71|MBXCJV841432639|1
cho_binx_1931-1932_0008_000_0000|73|HSQFMS304801185|1
cho_binx_1931-1932_0008_000_0000|74|CSBSQX760347214|1
cho_bcrc_1945_0002_000_0000|14|KZLHPP180239085|1
cho_binx_1927_0003_000_0000|72|GDQZUF985770289|1
cho_binx_1931-1932_0008_000_0000|75|OFKKES472817564|1
cho_binx_1931-1932_0008_000_0000|76|FVDRKI516014694|1
cho_binx_1927_0003_000_0000|73|QEZLTH871187749|1
cho_binx_1931-1932_0008_000_0000|77|MJWARF274608133|1
cho_binx_1931-1932_0008_000_0000|78|DNTXHI457439686|1
cho_bcrc_1938_0000_001_0000|62|MVEFLS373196578|1
cho_bcrc_1945_0002_000_0000|15|IONFUI227511212|1
cho_binx_1927_0003_000_0000|74|TEMDPD950995420|1
cho_binx_1931-1932_0008_000_0000|79|DAHXBZ485805576|1
cho_binx_1931-1932_0008_000_0000|8|JTNTIB593892054|1
cho_binx_1927_0003_000_0000|75|DLIYQD419398169|1
cho_binx_1931-1932_0008_000_0000|80|OKQZGF061832737|1
cho_binx_1931-1932_0008_000_0000|81|AFMHAL176331690|1
cho_bcrc_1945_0002_000_0000|16|JPDQCI834039079|1
cho_binx_1927_0003_000_0000|76|REBUPB940910547|1
cho_binx_1931-1932_0008_000_0000|82|IDSEGZ754816801|1
cho_binx_1931-1932_0008_000_0000|83|KARWSL110489289|1
cho_binx_1927_0003_000_0000|77|VOXOVR486869702|1
cho_binx_1931-1932_0008_000_0000|84|CUXOHZ661151619|1
cho_binx_1931-1932_0008_000_0000|85|UTLCYN985100089|1
cho_book_1943_brown_000_0000|9|TVLIOX019703518|1
cho_book_1943_hailey_000_0000|11|WGXZAA350114647|1
cho_book_1943_jordan_000_0000|15|HSVXGH955120646|1
cho_bcrc_1933_0004_000_0000|6|OORKMM473149458|1
cho_bcrc_1937_cleeve_001_0000|8|ETUBRX644624274|1
cho_bcrc_1938_0000_001_0000|63|UFOKVP083516276|1
cho_binx_1927_0003_000_0000|78|CUHLXT172631419|1
cho_binx_1931-1932_0008_000_0000|86|IVATVB907427771|1
cho_binx_1931-1932_0008_000_0000|87|PIYWNC486132572|1
cho_binx_1927_0003_000_0000|79|KESIYQ555169052|1
cho_binx_1931-1932_0008_000_0000|88|YLWNBF594987376|1
cho_binx_1931-1932_0008_000_0000|89|MKMLZH397107456|1
cho_bcrc_1945_0002_000_0000|18|XZIPAY725559638|1
cho_binx_1927_0003_000_0000|8|DVTIIQ279776599|1
cho_binx_1931-1932_0008_000_0000|9|KCMVFX669125242|1
cho_binx_1931-1932_0008_000_0000|90|QLRCOV013438877|1
cho_binx_1927_0003_000_0000|80|DOLCXV704032753|1
cho_binx_1931-1932_0008_000_0000|91|IKRBUF220017166|1
cho_binx_1931-1932_0008_000_0000|92|LEATQY627850273|1
cho_bcrc_1938_0000_001_0000|64|LSDCKP172724575|1
cho_bcrc_1945_0002_000_0000|19|FIDBTY305905682|1
cho_binx_1927_0003_000_0000|81|VKUYFH396879220|1
cho_binx_1931-1932_0008_000_0000|93|OWZHYH206797719|1
cho_binx_1931-1932_0008_000_0000|94|TWCJCX414654759|1
cho_binx_1927_0003_000_0000|82|RGBUFB362702490|1
cho_binx_1931-1932_0008_000_0000|95|PXYUGR784798279|1
cho_binx_1931-1932_0008_000_0000|96|WWOODR787873574|1
cho_bcrc_1945_0002_000_0000|2|TFNNTK668350839|1
cho_binx_1927_0003_000_0000|83|FIEOZI772520327|1
cho_binx_1931-1932_0008_000_0000|97|VASCGT412259963|1
cho_binx_1931-1932_0008_000_0000|98|UWYAZW357503559|1
cho_binx_1927_0003_000_0000|84|NIJWYA083315314|1
cho_binx_1931-1932_0008_000_0000|99|FZMZUW787448968|1
cho_binx_1932-1933_0009_000_0000|1|VRQMQB527662814|1
cho_bcrc_1933_0003_000_0000|1|OBBEJO396798418|1
cho_bcrc_1938_0000_001_0000|65|ZCLDIC211362136|1
cho_bcrc_1945_0002_000_0000|20|KEUYJH440977441|1
cho_binx_1927_0003_000_0000|85|DKHYWE201225159|1
cho_binx_1932-1933_0009_000_0000|10|QAGEGC406293132|1
cho_binx_1932-1933_0009_000_0000|100|VFHIMP643374310|1
cho_binx_1927_0003_000_0000|86|VVZHAT819750534|1
cho_binx_1932-1933_0009_000_0000|101|ZMOEIJ329276035|1
cho_binx_1932-1933_0009_000_0000|102|LLLOKI132388385|1
cho_bcrc_1945_0002_000_0000|21|FGTMMF721123598|1
cho_binx_1927_0003_000_0000|87|LHAZRZ002362704|1
cho_binx_1932-1933_0009_000_0000|103|OJTPJC911826311|1
cho_binx_1932-1933_0009_000_0000|104|LUBUHQ155513448|1
cho_binx_1927_0003_000_0000|88|XWXAHF858534379|1
cho_binx_1932-1933_0009_000_0000|105|FNWXVD976573621|1
cho_binx_1932-1933_0009_000_0000|106|NWLZMZ688128858|1
cho_bcrc_1937_cleeve_001_0000|9|TMRGYI858139976|1
cho_bcrc_1945_0002_000_0000|3|THRBVK248622589|1
cho_binx_1927_0003_000_0000|89|JQFTAP109047698|1
cho_binx_1932-1933_0009_000_0000|107|PGJITB811372051|1
cho_binx_1932-1933_0009_000_0000|108|SXQTTU234562960|1
cho_binx_1927_0003_000_0000|9|NFNLFP884320604|1
cho_binx_1932-1933_0009_000_0000|109|JBHGLA245872391|1
cho_binx_1932-1933_0009_000_0000|11|RJCWVP396455362|1
cho_bcrc_1938_0000_001_0000|66|ASKDOR922575664|1
cho_binx_1927_0003_000_0000|90|ECPMNA877520347|1
cho_binx_1932-1933_0009_000_0000|110|RHFHQL962404242|1
cho_binx_1932-1933_0009_000_0000|111|GQMRBV266610521|1
cho_binx_1927-1928_0004_000_0000|1|RCMZEQ118135733|1
cho_binx_1932-1933_0009_000_0000|112|KYVKAB811308014|1
cho_binx_1932-1933_0009_000_0000|113|QEVYBQ307653683|1
cho_book_1943_hailey_000_0000|12|PTDNJJ075325036|1
cho_book_1943_hailey_000_0000|15|XRQBCC710158610|1
cho_book_1943_hailey_000_0000|16|XTMZKY227524368|1
cho_bcrc_1938_0000_001_0000|67|QVGMEB421874168|1
cho_binx_1927-1928_0004_000_0000|10|DTMPPK812893347|1
cho_binx_1932-1933_0009_000_0000|114|SYUHML361451985|1
cho_binx_1932-1933_0009_000_0000|115|VRRMYT600929118|1
cho_binx_1927-1928_0004_000_0000|100|UKYMUN120930175|1
cho_binx_1932-1933_0009_000_0000|116|NVJHLQ205939507|1
cho_binx_1932-1933_0009_000_0000|117|NGFJNL190011964|1
cho_bcrc_1938_0000_000_0000|1|LPUZWJ269005891|1
cho_bcrc_1945_0002_000_0000|6|LTEKHB596139452|1
cho_binx_1932-1933_0009_000_0000|118|FOHCSY963426138|1
cho_binx_1927-1928_0004_000_0000|101|MDFNBQ628717431|1
cho_binx_1927-1928_0004_000_0000|102|RXTKZD427044878|1
cho_binx_1932-1933_0009_000_0000|12|JAGAXT779305552|1
cho_binx_1932-1933_0009_000_0000|120|IPGQCZ108481695|1
cho_bcrc_1933_0004_000_0000|7|QIUZZR276285269|1
cho_bcrc_1938_0000_001_0000|68|COTVAS148259064|1
cho_binx_1927-1928_0004_000_0000|103|BYYFAH680825671|1
cho_binx_1932-1933_0009_000_0000|121|ILMZIC526888687|1
cho_binx_1932-1933_0009_000_0000|122|ZEICGU445215605|1
cho_binx_1927-1928_0004_000_0000|104|PWOFYD190065368|1
cho_binx_1932-1933_0009_000_0000|123|HVGFPP031533395|1
cho_binx_1932-1933_0009_000_0000|124|JDVGZK553683093|1
cho_bcrc_1945_0002_000_0000|8|NNWRDC515701120|1
cho_binx_1927-1928_0004_000_0000|105|UNHEXO211323499|1
cho_binx_1932-1933_0009_000_0000|125|TLDIFD022227461|1
cho_binx_1932-1933_0009_000_0000|126|FQUNSM189251133|1
cho_binx_1927-1928_0004_000_0000|106|XRMBCL551417703|1
cho_binx_1932-1933_0009_000_0000|127|OEAKZZ394015385|1
cho_binx_1932-1933_0009_000_0000|128|GOQNXM459082959|1
cho_book_1943_hailey_000_0000|13|ZOIJTU617540457|1
cho_bcrc_1938_0000_000_0000|10|GJMCZP446822323|1
cho_bcrc_1938_0000_001_0000|69|PQCKTM687656967|1
cho_bcrc_1945_0002_000_0000|9|UMUQGH930226615|1
cho_binx_1932-1933_0009_000_0000|129|PAZULW603404549|1
cho_binx_1927-1928_0004_000_0000|107|BBRCDC673680986|1
cho_binx_1927-1928_0004_000_0000|108|WQWWKS389322829|1
cho_binx_1932-1933_0009_000_0000|130|HVEJHZ941590532|1
cho_binx_1932-1933_0009_000_0000|131|EPQTPW862305467|1
cho_bcrc_1949_0001_000_0000|1|EBNUNR044594545|1
cho_binx_1927-1928_0004_000_0000|109|XWQEST166240454|1
cho_binx_1932-1933_0009_000_0000|132|TFOHIK713635440|1
cho_binx_1932-1933_0009_000_0000|133|FUMPJJ324296891|1
cho_binx_1927-1928_0004_000_0000|11|ZWHJHA007004674|1
cho_binx_1932-1933_0009_000_0000|134|VBXVAG228389670|1
cho_binx_1932-1933_0009_000_0000|135|BUMKCN051348814|1
cho_book_1943_hailey_000_0000|14|PSEVYJ084698795|1
cho_bcrc_1938_0000_001_0000|7|MOHHTR561297476|1
cho_binx_1927-1928_0004_000_0000|110|ADRSOM951740831|1
cho_binx_1932-1933_0009_000_0000|136|FHIUWB054676021|1
cho_binx_1932-1933_0009_000_0000|137|JYSLXA451901557|1
cho_bcrc_1949_0001_000_0000|10|PRGGAO815289135|1
cho_binx_1927-1928_0004_000_0000|111|OCRWHH104446606|1
cho_binx_1932-1933_0009_000_0000|139|UMAHYR840130876|1
cho_bcrc_1949_0001_000_0000|11|OIZNRD849323631|1
cho_binx_1927-1928_0004_000_0000|112|WYUZRB908776912|1
cho_binx_1932-1933_0009_000_0000|14|DBLNCX633010062|1
cho_binx_1932-1933_0009_000_0000|140|USVYIG397558136|1
cho_binx_1927-1928_0004_000_0000|113|SFXOLU045040594|1
cho_binx_1932-1933_0009_000_0000|141|YPLKQU304414269|1
cho_binx_1932-1933_0009_000_0000|142|MWKFCH212631120|1
cho_book_1943_hailey_000_0000|1|ZSTXNW853254213|1
cho_bcrc_1933_0001_000_0000|6|JPTYXU884243379|1
cho_bcrc_1938_0000_000_0000|11|LZVRII550165348|1
cho_bcrc_1938_0000_001_0000|70|EJHBDM575288908|1
cho_bcrc_1949_0001_000_0000|12|QMXGLD992315058|1
cho_binx_1927-1928_0004_000_0000|114|CZRSJC944209128|1
cho_binx_1932-1933_0009_000_0000|143|OWSKGH321169022|1
cho_binx_1932-1933_0009_000_0000|144|IYQZEK588786641|1
cho_binx_1927-1928_0004_000_0000|115|ZBCTXN664225846|1
cho_binx_1932-1933_0009_000_0000|145|TTXCBS868011341|1
cho_binx_1932-1933_0009_000_0000|146|NOUERX125941622|1
cho_bcrc_1949_0001_000_0000|13|FUKPKE123776866|1
cho_binx_1927-1928_0004_000_0000|116|NCPGTU023887281|1
cho_binx_1932-1933_0009_000_0000|147|YCZDKU501521979|1
cho_binx_1932-1933_0009_000_0000|148|NGEOYS118581833|1
cho_binx_1927-1928_0004_000_0000|117|FUWKMI486750138|1
cho_binx_1932-1933_0009_000_0000|149|WTLTQK010282367|1
cho_binx_1932-1933_0009_000_0000|15|QYWBNK057794974|1
cho_bcrc_1938_0000_001_0000|71|FRTSUP605043001|1
cho_bcrc_1949_0001_000_0000|14|RSHJLD080536997|1
cho_binx_1927-1928_0004_000_0000|118|JLDWOJ309145356|1
cho_binx_1932-1933_0009_000_0000|150|ATPEBV436325595|1
cho_binx_1932-1933_0009_000_0000|151|TZXBUL644233819|1
cho_binx_1927-1928_0004_000_0000|119|LYHFQL742444401|1
cho_binx_1932-1933_0009_000_0000|152|WXVVKI714880240|1
cho_binx_1932-1933_0009_000_0000|153|JKYLHW677746769|1
cho_bcrc_1949_0001_000_0000|15|HUCICJ278421760|1
cho_binx_1927-1928_0004_000_0000|12|IXXTUD211803424|1
cho_binx_1932-1933_0009_000_0000|154|JWVYCU273734000|1
cho_binx_1932-1933_0009_000_0000|155|WKPZDF396323326|1
cho_binx_1927-1928_0004_000_0000|120|UNXSUI129495699|1
cho_binx_1932-1933_0009_000_0000|156|MENYOH976279917|1
cho_binx_1932-1933_0009_000_0000|157|HMLUWC247248247|1
cho_bcrc_1933_0003_000_0000|10|AQHQYM172445507|1
cho_bcrc_1938_0000_001_0000|72|QTLOBY513182179|1
cho_bcrc_1949_0001_000_0000|16|QCFAOQ861673828|1
cho_binx_1927-1928_0004_000_0000|121|RLIKUK000863030|1
cho_binx_1932-1933_0009_000_0000|158|LSVJAG262489219|1
cho_binx_1932-1933_0009_000_0000|159|YGTYKH329999915|1
cho_binx_1927-1928_0004_000_0000|122|ZSXIFH263248255|1
cho_binx_1932-1933_0009_000_0000|16|JZTSTJ176794338|1
cho_binx_1932-1933_0009_000_0000|17|UMCKRD255019334|1
cho_bcrc_1949_0001_000_0000|17|ATZFCF114218602|1
cho_binx_1927-1928_0004_000_0000|123|TAQIBC805859226|1
